214, 17, 993
200, 26, 1021
196, 23, 1035
196, 23, 1035
233, 17, 998
153, 18, 1040
74, 31, 1113
31, 55, 1116
31, 55, 1116
16, 53, 1111
-11, -39, 1102
-194, -14, 960
-378, 11, 847
-378, 11, 847
-506, 50, 805
-584, 78, 690
-803, 104, 419
-1056, 19, 371
-1056, 19, 371
-1061, 30, 498
-853, 6, 312
-881, 73, -48
-828, 26, -240
-1163, 12, -65
-1163, 12, -65
-1197, 15, -128
-980, -59, -226
-777, -41, -411
-650, -92, -686
-704, -56, -788
-751, -54, -650
-553, -18, -653
-460, -20, -835
-326, -85, -1017
-254, -80, -1010
-261, -56, -869
-261, -56, -869
-129, -30, -861
-71, -33, -959
-27, -20, -1054
-18, -33, -993
-67, -46, -936
-158, -59, -934
-164, -39, -926
-117, -38, -941
-117, -38, -941
-,-,-
97, -53, -912
43, -55, -925
43, -55, -925
39, -70, -973
40, -85, -964
59, -83, -958
62, -79, -976
62, -79, -976
33, -74, -1016
41, -62, -990
77, -55, -989
82, -43, -998
88, -43, -1027
88, -43, -1027
29, -60, -1081
-25, -61, -1012
-125, -73, -926
-225, -98, -1101
-438, -97, -1192
-402, -75, -1099
-206, -33, -969
-345, -50, -1003
-645, -55, -851
-817, -76, -710
-850, -52, -411
-850, -52, -411
-581, -65, 52
-643, -86, 88
-873, -25, 162
-861, -35, 373
-681, -17, 508
-366, -7, 740
-366, -7, 740
-397, 30, 685
-408, 81, 705
-413, 59, 865
-464, 48, 1002
-464, 48, 1002
-387, 84, 1037
-318, 153, 984
-159, 46, 1016
-50, 91, 1103
1, 33, 1235
1, 33, 1235
-90, 37, 1176
-10, 26, 1153
-36, 37, 1117
-36, 37, 1117
-25, 46, 1098
26, 32, 1114
21, 2, 1112
-14, -26, 1112
-,-,-
82, 82, 996
67, 66, 1013
67, 66, 1013
61, 55, 1009
71, 55, 1002
73, 58, 998
73, 58, 998
76, 68, 1013
71, 62, 1027
71, 62, 1027
65, 60, 1047
71, 56, 1065
81, 52, 1110
81, 52, 1110
66, 46, 1205
17, 28, 1320
2, 38, 1308
2, 38, 1308
-24, 37, 1298
16, 54, 1246
69, 31, 1044
69, 31, 1044
-45, -101, 1082
-188, -224, 1127
-358, -388, 989
-463, -578, 917
-460, -538, 767
-402, -477, 533
-376, -471, 519
-416, -531, 485
-416, -531, 485
